time,phase,pitch_pos,yaw_pos,Hip,Knee,pitch_vel,yaw_vel,Hip_vel,Knee_vel
2.071534872055053711e+00,FLIGHT,6.851381375329998469e-02,4.114903461663996787e-01,1.063320297227018374e+00,-1.282975223193501879e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.168670473888176353e+00,1.432727869294019385e+01
2.079259157180786133e+00,FLIGHT,8.282297828389997840e-02,4.180397250742498017e-01,1.004741405889635564e+00,-1.196768667498717909e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.335984806056361052e+00,7.983710119560910812e+00
2.086951732635498047e+00,FLIGHT,9.249424777819997834e-02,4.219705508414497430e-01,9.682614252777300701e-01,-1.156006292645046063e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.622663837532341446e+00,4.636560295324159142e+00
2.094644308090209961e+00,FLIGHT,1.054491948950999902e-01,4.276091286568997063e-01,9.514835104102308261e-01,-1.134179086768594802e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.011853641464512288e-01,9.348830182473851780e-01
2.102359533309936523e+00,FLIGHT,1.197583594256999839e-01,4.326964321269497482e-01,9.474568108420310386e-01,-1.138061975637930212e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.299478811662776900e+00,-1.391597241679427555e+00
2.110126018524169922e+00,FLIGHT,1.272245315383999931e-01,4.363456286089997249e-01,9.350252372913792076e-01,-1.156765324764637670e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.433213867064634384e+00,-2.911885209969885313e+00
2.117818832397460938e+00,FLIGHT,1.363445266872999884e-01,4.397251800307997449e-01,9.282661344447581397e-01,-1.181612648943995980e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.571775490841586853e-02,-3.777375633691458567e+00
2.125511884689331055e+00,FLIGHT,1.498986850492000089e-01,4.469996045450996824e-01,9.382689362901767138e-01,-1.216382817718232534e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.021953280776168427e+00,-4.505345016835409666e+00
2.133204460144042969e+00,FLIGHT,1.580839106558999951e-01,4.517693260552997359e-01,9.393075379063885455e-01,-1.249339436207963061e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.989357257755834940e-01,-4.969628495443027205e+00
2.140897274017333984e+00,FLIGHT,1.623143420455999686e-01,4.550230431156498945e-01,9.315896970673389621e-01,-1.293457394035134822e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.411715530129568519e-01,-5.092006157078132311e+00
2.148592233657836914e+00,FLIGHT,1.743345196202999992e-01,4.619738935576496175e-01,9.295444205590771558e-01,-1.329561837724420048e+00,0.000000000000000000e+00,0.000000000000000000e+00,-8.829725288357087587e-02,-5.211861513877687813e+00
2.156284809112548828e+00,FLIGHT,1.806502061425999950e-01,4.676664003851498386e-01,9.299918628311294455e-01,-1.370931382097710927e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.287061282125686046e-01,-5.358212119407846252e+00
2.163977384567260742e+00,FLIGHT,1.886316999259999849e-01,4.729214830037999917e-01,9.216667588457037041e-01,-1.412764378918513586e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.814233198072003672e+00,-5.455356620997695138e+00
2.171670436859130859e+00,FLIGHT,1.963495407615999944e-01,4.776852124015498191e-01,9.116000099252041800e-01,-1.452424111454135636e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.034533908124080748e+00,-5.176532767870753560e+00
2.179363012313842773e+00,FLIGHT,2.053736621112999816e-01,4.811306770602996608e-01,9.078129948551114659e-01,-1.491964095367461107e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.321255184681455808e-01,-4.965841105865906435e+00
2.187062978744506836e+00,FLIGHT,2.138465091155999920e-01,4.855828166106497257e-01,9.083243842022448167e-01,-1.528268338556340256e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.580989423509914615e-02,-4.723604716867990660e+00
2.194755554199218750e+00,FLIGHT,2.215883184009999896e-01,4.907120648678495733e-01,9.003827754137904149e-01,-1.564492624494679074e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.577043291280327830e+00,-4.468753433129073471e+00
2.202448606491088867e+00,FLIGHT,2.290544905136999709e-01,4.955776601772496903e-01,8.896449098985909076e-01,-1.597465159533111967e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.387796088969016850e+00,-4.148294135638753488e+00
2.210141420364379883e+00,FLIGHT,2.350346187387999941e-01,4.998380521291996281e-01,8.834770600228865067e-01,-1.627985048043258054e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.610866410949982619e-01,-3.933811713493530871e+00
2.217833995819091797e+00,FLIGHT,2.427524595743999758e-01,5.056324248683496947e-01,8.806008460456008491e-01,-1.657793747706677090e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.238967811167009270e-01,-3.728158669047329177e+00
2.225526571273803711e+00,FLIGHT,2.476060706588999738e-01,5.094853531736998065e-01,8.720361511888250483e-01,-1.686076518483318409e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.450878801828644038e+00,-3.335785408463219248e+00
2.233219146728515625e+00,FLIGHT,2.545928737755999705e-01,5.151718678887498015e-01,8.639827520524254734e-01,-1.709166187552143557e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.739749981281158320e-01,-2.937104700508609056e+00
2.240912914276123047e+00,FLIGHT,2.599498223058999691e-01,5.203430609330998990e-01,8.600998631830899521e-01,-1.730689855482163919e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.119391449160895058e-01,-2.402166164182806707e+00
2.248667240142822266e+00,FLIGHT,2.657022502579000078e-01,5.256340962264496319e-01,8.588535037929329041e-01,-1.746461095457613188e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.014587796251894325e-01,-2.036288152329298828e+00
2.256397962570190430e+00,FLIGHT,2.706517351416000139e-01,5.305536205479000067e-01,8.523500019931212757e-01,-1.761105818291959002e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.569710201614000544e-01,-1.762510594155083599e+00
2.264090538024902344e+00,FLIGHT,2.760206678967999649e-01,5.354551685319997034e-01,8.482274286256786811e-01,-1.772874327149019047e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.491287240141155768e-01,-1.445836251946201134e+00
2.271783351898193359e+00,FLIGHT,2.813656322022000111e-01,5.405844167891999952e-01,8.449197825518002247e-01,-1.783060918318572163e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.910924699540390681e-01,-1.048416041022065981e+00
2.279516696929931641e+00,FLIGHT,2.858117796400999611e-01,5.451264380262998976e-01,8.423951370473241607e-01,-1.790962454854999164e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.557663923096810454e-01,-9.209892756315227746e-01
2.287209272384643555e+00,FLIGHT,2.884842617927999564e-01,5.475232830062997103e-01,8.424111472227836517e-01,-1.796978535757488116e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.119384427154114570e-01,-8.503361840752360346e-01
2.294902086257934570e+00,FLIGHT,2.956747967328000049e-01,5.548396523077498976e-01,8.393591021957147458e-01,-1.802778900611680779e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.601534859668081401e-01,-6.964148721547689380e-01
2.302594900131225586e+00,FLIGHT,2.982873577610000160e-01,5.584768645648998664e-01,8.385761952530694785e-01,-1.806933494330042356e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.838995982246891148e-02,-4.567016774465945672e-01
2.310287714004516602e+00,FLIGHT,3.030690634960999663e-01,5.648344958743498623e-01,8.387359225006362218e-01,-1.810432888002406537e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.942751698263397719e-01,-4.238989813454921429e-01
2.317997932434082031e+00,FLIGHT,3.059692459219000016e-01,5.694124697861497886e-01,8.388797331995004880e-01,-1.813436996129853984e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.599183638317128509e-01,-3.469385828588405496e-01
2.325690507888793945e+00,FLIGHT,3.090731601710000054e-01,5.746915208545999576e-01,8.400302187904147289e-01,-1.816560759252840773e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.690796594407712461e-01,-3.772180144501336985e-01
2.333383321762084961e+00,FLIGHT,3.123927904682999857e-01,5.798926744611998529e-01,8.406214717613313958e-01,-1.819013593034641829e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.334314992257916610e-02,-3.343218623960766966e-01
2.341075897216796875e+00,FLIGHT,3.149933672715999888e-01,5.842729086621498702e-01,8.391514380485266544e-01,-1.820891184020985820e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.784757963046536666e-01,-1.791392810243885581e-01
2.348768472671508789e+00,FLIGHT,3.179774392716999687e-01,5.894740622687497655e-01,8.393431856470123797e-01,-1.821426354564415595e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.791727525900422002e-01,7.584777467854689897e-03
2.356461286544799805e+00,FLIGHT,3.198709468059000027e-01,5.940160835058496680e-01,8.408451460839789782e-01,-1.821106900069282108e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.968358148189104651e-01,8.706864746722378645e-02
2.364154577255249023e+00,FLIGHT,3.216565963159999653e-01,5.992232292248997894e-01,8.388797331995004880e-01,-1.820883132119877512e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.895011902379564628e-01,4.038766594268450999e-02
2.371846914291381836e+00,FLIGHT,3.235980407497999756e-01,6.043464853696498551e-01,8.375375000101006329e-01,-1.820811226770445268e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.054086343853896240e-02,2.650947414600471341e-02
2.379539251327514648e+00,FLIGHT,3.248563843642999771e-01,6.087806485826496861e-01,8.361154031969172395e-01,-1.821026942818741778e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.438095051231261801e-01,-2.508461241765160867e-03
2.387232065200805664e+00,FLIGHT,3.266660023241999555e-01,6.145989897715997685e-01,8.355561705769196656e-01,-1.821034994719850086e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.504839056600895435e-03,7.584757718460619254e-03
2.394925117492675781e+00,FLIGHT,3.277925194647999807e-01,6.190750977717498493e-01,8.347571598320578934e-01,-1.820994922467822796e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.523113068529699299e-01,1.641627127787780374e-02
2.402618169784545898e+00,FLIGHT,3.289430050551999662e-01,6.243062119405999866e-01,8.352046021041101831e-01,-1.820923017118390552e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.833379072551865441e-02,2.538135254949775658e-03
2.410310745239257812e+00,FLIGHT,3.292545949026000063e-01,6.287883120531998493e-01,8.355241502260006836e-01,-1.820946985568201448e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.562407659191320242e-02,-5.549770498217506537e-02
2.418003559112548828e+00,FLIGHT,3.294942794005999986e-01,6.338216865111996334e-01,8.355401604014601746e-01,-1.820970954018012122e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.512136495126023897e-02,-5.031771102034883134e-03
2.425696134567260742e+00,FLIGHT,3.293864213764999826e-01,6.382618418366496904e-01,8.356041074765411247e-01,-1.820994922467822796e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.310079452708698688e-02,-4.288122443797617867e-02
2.433426856994628906e+00,FLIGHT,3.295062636254999511e-01,6.441041514753997888e-01,8.354282764267578765e-01,-1.821018890917633470e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.334361220469221398e-02,-6.685255912314164162e-02
2.441120147705078125e+00,FLIGHT,3.292426106776999983e-01,6.486521648249499172e-01,8.354282764267578765e-01,-1.820963089370417842e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.287758177195880038e-02,6.323082307472648739e-03
2.448812961578369141e+00,FLIGHT,3.284037149346999973e-01,6.537694288572497570e-01,8.353963497025959084e-01,-1.820946985568201448e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.777469932771202410e-02,1.136967862132282590e-02
2.456505775451660156e+00,FLIGHT,3.273970400430999961e-01,6.588507402148495729e-01,8.351566652044887240e-01,-1.820923017118390552e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.387628356633720250e-01,1.010804417204107415e-02
2.464198589324951172e+00,FLIGHT,3.263064755771999947e-01,6.640279253716498964e-01,8.352525390037316422e-01,-1.820955037469309534e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.297062518201507003e-02,-1.007836522150794105e-02
2.471907615661621094e+00,FLIGHT,3.251559899867999537e-01,6.685459781589497830e-01,8.356360342007029818e-01,-1.821002974368931104e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.054047722816603694e-02,6.323066946832815727e-03
2.479599952697753906e+00,FLIGHT,3.232025613280999909e-01,6.737231633157496624e-01,8.358117716237292161e-01,-1.820994922467822796e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.048460071483162892e-02,-2.521811832156552885e-02
2.487292766571044922e+00,FLIGHT,3.216446120910999573e-01,6.788104667857997043e-01,8.356679609248649498e-01,-1.820979005919120430e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.261461854206759603e-01,1.515464487464548808e-02
2.494985818862915039e+00,FLIGHT,3.194634831592999547e-01,6.837719358943998849e-01,8.355880973010816337e-01,-1.820907100569688186e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.792380943045300434e-02,2.146287783215453451e-02
2.502678394317626953e+00,FLIGHT,3.173902122515999680e-01,6.882360596696499577e-01,8.352844657278934992e-01,-1.820939120920607168e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.588760262325494610e-03,-3.783462227245368292e-02
2.510379314422607422e+00,FLIGHT,3.150293199463000127e-01,6.927960572440996501e-01,8.351247384803268670e-01,-1.821114764716876389e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.890382742029023764e-05,-7.063746173952785423e-02
2.518125057220458984e+00,FLIGHT,3.120812006209000011e-01,6.980331635253995692e-01,8.353644229784339403e-01,-1.821018890917633470e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.059595778017271978e-01,1.486471060343360949e-05
2.525817632675170898e+00,FLIGHT,3.088814125725999893e-01,7.031624117825998610e-01,8.357479181754053910e-01,-1.820931069019498860e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.135673603878374072e-01,3.912600150358213486e-02
2.533510446548461914e+00,FLIGHT,3.055018611507999693e-01,7.082437231401996769e-01,8.358277817991887071e-01,-1.821098848168174023e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.263543411083387254e-02,-9.082382358823928858e-02
2.541203260421752930e+00,FLIGHT,3.022181835281999573e-01,7.133849556222999766e-01,8.356200240252434908e-01,-1.821026942818741778e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.007427417109927129e-02,-4.161953951802069285e-02
2.548896312713623047e+00,FLIGHT,2.986109318333000084e-01,7.179149926344998711e-01,8.353324026275149583e-01,-1.821050911268552452e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.568005258367699328e-02,-7.442239946594797484e-02
2.556588888168334961e+00,FLIGHT,2.945722480419999956e-01,7.230442408916997188e-01,8.352525390037316422e-01,-1.821050911268552452e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.816962628700887761e-01,-6.685251816143542025e-02
2.564281940460205078e+00,FLIGHT,2.898984003310000057e-01,7.281015837994999629e-01,8.352206122795696741e-01,-1.820963089370417842e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.027693217888926265e-03,3.786431658362664904e-02
2.571974515914916992e+00,FLIGHT,2.857398742906999689e-01,7.324458653257499563e-01,8.353004759033529902e-01,-1.820987057820228738e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.084829008282596347e-01,1.490713522773235735e-05
2.579710483551025391e+00,FLIGHT,2.813296795274999873e-01,7.368141153017999656e-01,8.356200240252434908e-01,-1.820939120920607168e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.310120999582148615e-02,2.146296268140313393e-02
2.587403297424316406e+00,FLIGHT,2.763921788686999892e-01,7.419253872216495793e-01,8.356200240252434908e-01,-1.821002974368931104e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.338078787892255261e-02,-1.260151196641182483e-02
2.595096111297607422e+00,FLIGHT,2.705918140170999742e-01,7.470726118161996610e-01,8.353963497025959084e-01,-1.821002974368931104e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.287725992998136365e-02,1.010817656612724748e-02
2.602788686752319336e+00,FLIGHT,2.651150232378000071e-01,7.521119783866496711e-01,8.351726753799482150e-01,-1.820955037469309534e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.412858309962547187e-01,1.276587026402321119e-03
2.610481262207031250e+00,FLIGHT,2.592906899363999762e-01,7.571094001699498754e-01,8.352365288282721512e-01,-1.821002974368931104e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.540047177473977708e-02,3.799872657091355865e-03
2.618173837661743164e+00,FLIGHT,2.538258833819999616e-01,7.615855081700999563e-01,8.354922235018387155e-01,-1.821042859367444144e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.766497338504702530e-01,-4.792771542172464400e-02
2.625866413116455078e+00,FLIGHT,2.465874115423999924e-01,7.673678966843495708e-01,8.356360342007029818e-01,-1.821034994719850086e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.766497338504702530e-01,-5.045098285737006916e-02
2.633558988571166992e+00,FLIGHT,2.407271255662999931e-01,7.718919415840996834e-01,8.353164860788125923e-01,-1.820939120920607168e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.371710644068148466e-01,1.010814438192950311e-02
2.641266822814941406e+00,FLIGHT,2.338841331483999808e-01,7.769672608292497173e-01,8.351566652044887240e-01,-1.820931069019498860e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.286691573468693728e-01,2.272465930470325343e-02
2.648959398269653320e+00,FLIGHT,2.275924150759000009e-01,7.813235265803997187e-01,8.353164860788125923e-01,-1.821074879718363126e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.588884610362231845e-03,-2.774131261130698828e-02
2.656651973724365234e+00,FLIGHT,2.213486339029999972e-01,7.858116188054498075e-01,8.352685491791911332e-01,-1.821034994719850086e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.035380231498563591e-02,-1.246707564659949117e-03
2.664344787597656250e+00,FLIGHT,2.137865879910999800e-01,7.909708276248998970e-01,8.356200240252434908e-01,-1.820915152470796494e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.048487574343053091e-02,1.010811731794503641e-02
2.672037363052368164e+00,FLIGHT,2.058050942076999901e-01,7.962019417937495902e-01,8.356520443761624728e-01,-1.820963089370417842e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.263541362998076185e-02,-3.783449646149886908e-02
2.679729938507080078e+00,FLIGHT,1.978715373239000042e-01,8.013072216011498661e-01,8.352844657278934992e-01,-1.820994922467822796e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.463321844657037296e-01,-3.770005721585037266e-03
