X,Y,Z,x_park
1.174708147965392024e+00,1.603616767352097350e-01,1.990580961012051731e-01,1.955470147096810773e+00
1.174615147495103651e+00,1.711830152928431048e-01,2.088065862045460630e-01,1.965833018136179611e+00
1.174737796947607160e+00,1.814923557710880764e-01,2.197582013871983708e-01,1.975650687192890054e+00
1.174882294650683612e+00,1.891400739183621282e-01,2.292344993053256619e-01,1.982907488185453371e+00
1.174794360927991388e+00,1.975919139941176017e-01,2.386333782538888060e-01,1.990947539497504248e+00
1.174498916107287405e+00,2.057470741794074631e-01,2.470047977364873693e-01,1.998723481592428186e+00
1.174000929932978332e+00,2.141045262865163834e-01,2.545225604448773105e-01,2.006710839449044936e+00
1.173356816569227634e+00,2.219673622526238677e-01,2.609620253684487023e-01,2.014244487025401487e+00
1.172702494398084161e+00,2.301442747822595170e-01,2.682459302245693844e-01,2.022065105296026122e+00
1.172111055344845498e+00,2.375426002787889290e-01,2.754027392534745267e-01,2.029130461098809679e+00
1.171594852379046481e+00,2.441319716538659090e-01,2.823202012916168901e-01,2.035412376905422871e+00
1.170875720817928789e+00,2.507566368367710741e-01,2.882222689501949264e-01,2.041759175430850615e+00
1.170011032869426426e+00,2.571132339621299834e-01,2.927917680439319770e-01,2.047878194803007368e+00
1.169118673512883788e+00,2.635302765489738186e-01,2.975051067033890329e-01,2.054054104823699323e+00
1.168116856652006375e+00,2.696249454751693531e-01,3.011582692148856988e-01,2.059947768961378323e+00
1.166990689779034973e+00,2.767099715112464331e-01,3.061032587852272613e-01,2.066785757953322200e+00
1.166078349386723501e+00,2.821024930540067532e-01,3.098880930551627388e-01,2.071998561819727414e+00
1.164966323588086938e+00,2.882665480719615037e-01,3.136654145371190472e-01,2.077968976806220613e+00
1.163973581858541717e+00,2.934800370296673511e-01,3.166029382221083877e-01,2.083027768505643973e+00
1.162737464556458988e+00,2.991008319029802021e-01,3.184284373968805926e-01,2.088518252689753218e+00
1.161191644497069131e+00,3.060487456480407986e-01,3.209371706693723847e-01,2.095306833273228087e+00
1.159916359514571838e+00,3.114439305144114933e-01,3.225462225979287556e-01,2.100594703371792438e+00
1.158514404741124881e+00,3.173088741461929652e-01,3.244789410364145033e-01,2.106345247831303169e+00
1.157137487467672754e+00,3.229950823248876057e-01,3.264678659966596119e-01,2.111923279812523369e+00
1.155760516277317906e+00,3.284721038586125297e-01,3.281277361959579197e-01,2.117307550205017375e+00
1.154660961772126404e+00,3.325688256803291387e-01,3.288459731065120351e-01,2.121352266858138158e+00
1.152300503319276137e+00,3.408507740836465016e-01,3.294571626171245993e-01,2.129564602831579112e+00
1.150418090947765482e+00,3.470878508954712283e-01,3.293443664602728749e-01,2.135777383927968565e+00
1.148849961727186120e+00,3.522832454604047370e-01,3.295156773152373431e-01,2.140952590864328986e+00
1.147033412329881097e+00,3.581418364238245222e-01,3.294528596765916029e-01,2.146801871936933725e+00
1.145108717806075260e+00,3.641760138009934034e-01,3.291971203079328001e-01,2.152841854075283390e+00
1.143064105385174001e+00,3.702651641598561638e-01,3.282499767686995473e-01,2.158967003465254386e+00
1.141323694574921888e+00,3.753576048406762622e-01,3.274684150064834376e-01,2.164099182972130109e+00
1.139973191331929980e+00,3.790733963569087872e-01,3.262555836770839046e-01,2.167868570168264064e+00
1.137030743937015309e+00,3.870550715029257849e-01,3.237364553257638389e-01,2.175980340678987712e+00
1.134840469579369904e+00,3.929041644347233686e-01,3.219516095829443314e-01,2.181937260772720766e+00
1.132847890428272386e+00,3.980069875270304536e-01,3.199135079113883395e-01,2.187161290777106526e+00
1.130525974311276105e+00,4.038564250202399952e-01,3.175883192668781940e-01,2.193163810479678233e+00
1.129058295260098932e+00,4.074154596905230630e-01,3.158418561984117634e-01,2.196834877451459000e+00
1.125580461110460950e+00,4.154880010231763454e-01,3.111271023309157835e-01,2.205214553822277157e+00
1.123281819115283131e+00,4.206929026821772388e-01,3.080026246419441116e-01,2.210639850666893835e+00
1.121050718299217097e+00,4.256247430724616754e-01,3.048810002524676155e-01,2.215801252439927538e+00
1.118096299923677650e+00,4.317721101498890324e-01,2.999892027662998117e-01,2.222298501608096277e+00
1.115748014573152203e+00,4.366123832541181082e-01,2.962946166321537289e-01,2.227426102781302930e+00
1.112836164292836383e+00,4.424345473445828736e-01,2.916121723902319607e-01,2.233629484431770340e+00
1.110187621580236206e+00,4.474314248745807077e-01,2.868387498935963675e-01,2.239011616610800282e+00
1.107084714386123325e+00,4.531094685879495376e-01,2.811820736906434637e-01,2.245167707228119092e+00
1.104025661449669515e+00,4.585170133975782214e-01,2.755070840701256962e-01,2.251075653558745504e+00
1.100885990184741425e+00,4.638897898164462963e-01,2.696381237877182868e-01,2.256990322673293470e+00
1.098083041724492670e+00,4.685391363319368341e-01,2.643420806875066420e-01,2.262147464976526745e+00
1.094670186654833621e+00,4.739261066946345302e-01,2.576060083395506628e-01,2.268193975001369544e+00
1.091181186450502771e+00,4.792818080549199333e-01,2.508281931059330727e-01,2.274252462440109479e+00
1.088147811119605457e+00,4.837888267818729049e-01,2.449368059052169366e-01,2.279397135765667937e+00
1.084456358268605980e+00,4.889547007651438570e-01,2.373984264561616875e-01,2.285388846174601696e+00
1.080700562872708881e+00,4.940068420461920518e-01,2.297244656342115887e-01,2.291319130811151794e+00
1.077286980989432985e+00,4.984245829540347450e-01,2.227483741892160030e-01,2.296567978807618537e+00
1.073236764060749415e+00,5.033976656889098678e-01,2.143274167102575678e-01,2.302574976528185768e+00
1.070173968471503922e+00,5.070348322730616752e-01,2.080250362275132270e-01,2.307019995801221857e+00
1.064879490237710336e+00,5.131276740877638298e-01,1.973023948368011760e-01,2.314555373152348050e+00
1.060964435830514807e+00,5.173130955778351137e-01,1.891783417884065899e-01,2.319865769136462585e+00
1.056508604518358485e+00,5.219945722298524604e-01,1.802250777608061516e-01,2.325856593798882876e+00
1.051822972593595695e+00,5.264232606631500389e-01,1.703397147866566042e-01,2.331746981537028418e+00
1.047006926462199949e+00,5.308410303562323129e-01,1.604381456724066624e-01,2.337707583395088662e+00
1.042045528363041207e+00,5.353373780561800910e-01,1.506511809872050633e-01,2.343824890107356396e+00
1.037429172711230141e+00,5.392436992021758524e-01,1.414593090298234546e-01,2.349297793294870651e+00
1.034060776150946159e+00,5.419606918408865770e-01,1.347694163582222604e-01,2.353188877453036287e+00
1.026567442063798685e+00,5.475934797117378849e-01,1.198891652360062204e-01,2.361528684664563560e+00
1.023778868829427369e+00,5.495242398659522243e-01,1.143173531857846897e-01,2.364503087784727953e+00
1.015750084007777554e+00,5.548646137106594267e-01,9.860944630000594013e-02,2.372921141233602427e+00
1.009543154151629984e+00,5.582947330812528808e-01,8.623283193060087004e-02,2.378866973729478307e+00
1.006469394291224173e+00,5.592561158646965902e-01,8.112745713521485325e-02,2.381184693934127683e+00
1.007117720696347085e+00,5.573569557934981988e-01,8.410223728196253301e-02,2.379218524137788116e+00
1.006753070966704300e+00,5.585604296930355428e-01,8.998769892219742050e-02,2.380442298815696578e+00
1.005662728049512067e+00,5.611787014688001118e-01,9.554695762725162744e-02,2.383246766055543198e+00
1.005753165905351798e+00,5.619034162167050317e-01,9.928303845398504801e-02,2.383832401349104124e+00
1.000534364104711749e+00,5.660108705418348540e-01,9.174482721653232087e-02,2.389944267733432159e+00
9.986420480383684239e-01,5.669651309127744510e-01,8.821234146128857645e-02,2.391702823727402283e+00
9.982037550709695894e-01,5.650101285707467280e-01,8.465956701815718910e-02,2.390220524994332685e+00
9.987238694017209761e-01,5.638943225648180846e-01,8.560122604384182154e-02,2.388994353817150529e+00
9.982078491395615094e-01,5.646838180405135965e-01,8.646072160717431510e-02,2.389934768372754981e+00
9.996539603235509164e-01,5.641167018018036217e-01,9.072638262327092917e-02,2.388731152702313842e+00
1.002043154713620376e+00,5.626566777689081533e-01,9.651741503211777595e-02,2.386292424284619074e+00
1.001273357436289091e+00,5.631670141438148702e-01,9.583106041983609213e-02,2.387112253462136291e+00
9.996609060572250183e-01,5.645748786598713265e-01,9.359799200946354591e-02,2.389126022891688184e+00
9.986331605065992267e-01,5.657331806037716460e-01,9.226907380349409771e-02,2.390637581264587919e+00
9.980552891658288628e-01,5.664910035385812836e-01,9.173916156844102998e-02,2.391580385980472290e+00
9.983843455962007063e-01,5.668361021927768029e-01,9.352611040571383316e-02,2.391717821045130421e+00
9.992330042262318468e-01,5.659346430889484747e-01,9.518930433113892420e-02,2.390517459502377040e+00
9.998491288373297925e-01,5.650206877244128290e-01,9.611133205938932056e-02,2.389420988900663456e+00
9.997111010902175465e-01,5.644139489669479648e-01,9.489755989914729073e-02,2.388961516851513700e+00
9.992608578775874495e-01,5.637516588058641975e-01,9.230323434596240939e-02,2.388606582984523552e+00
9.988273742162820934e-01,5.633485610597323001e-01,9.013521119600113873e-02,2.388468601630260313e+00
9.990885518082243122e-01,5.634881901549340100e-01,9.087556300034901891e-02,2.388461920833231389e+00
9.996808547125344280e-01,5.631557830945544962e-01,9.220482320240480645e-02,2.387882163773297428e+00
1.000093144646722942e+00,5.632304183925475050e-01,9.403570678246897518e-02,2.387745057004460048e+00
1.000122019808132423e+00,5.632358852319369058e-01,9.447503514807308045e-02,2.387735666622431641e+00
9.996545662770781604e-01,5.638548935931306794e-01,9.414971446766799701e-02,2.388503203262659635e+00
9.990022345889757460e-01,5.644036701851575799e-01,9.293379357010472797e-02,2.389300626200965283e+00
9.990582867840224202e-01,5.640103519645681684e-01,9.223436907875380564e-02,2.388931046014613369e+00
9.988608169252454205e-01,5.644327794006385179e-01,9.228002637453677770e-02,2.389395417691740686e+00
9.994488531448092461e-01,5.642449373133655577e-01,9.374758029917175384e-02,2.388943300145919935e+00
9.998118654701227959e-01,5.636776053172481982e-01,9.389160066009814842e-02,2.388271879172564116e+00
9.998410008941315263e-01,5.637510706278243688e-01,9.401058754929227101e-02,2.388321483335265061e+00
9.996474472668473998e-01,5.639860875377680216e-01,9.367660831044008485e-02,2.388620780175822134e+00
9.993696618010595722e-01,5.642773716676218188e-01,9.321499598516749807e-02,2.389010373647749486e+00
9.989400664953372866e-01,5.648168703801190738e-01,9.275607599201976528e-02,2.389690401336268533e+00
9.986270083685060417e-01,5.654372584263765988e-01,9.276859703676243463e-02,2.390383509709016696e+00
9.992334060127867623e-01,5.650533162248355668e-01,9.378714938705642878e-02,2.389751738424711114e+00
9.998166678311581901e-01,5.643943770249730818e-01,9.428939602610086901e-02,2.388892705548952389e+00
1.000010924593720762e+00,5.641394552217257052e-01,9.431178925922303891e-02,2.388575839593769068e+00
9.995591799535685773e-01,5.649360682809159151e-01,9.419485970064513103e-02,2.389489834132401125e+00
9.995937293031380566e-01,5.646525588325042033e-01,9.363730415688145681e-02,2.389226509022249090e+00
9.994764583797496327e-01,5.644645627200761684e-01,9.250338228501646387e-02,2.389120680346161318e+00
9.995618780691493122e-01,5.640066274609033536e-01,9.158255951394103644e-02,2.388680622533386533e+00
9.997506208412099138e-01,5.643883714743597180e-01,9.241126255458315120e-02,2.388919892448506666e+00
1.000184763055102399e+00,5.642550488072402004e-01,9.328580154618931752e-02,2.388591071123210785e+00
1.000364053920648866e+00,5.643816522422651083e-01,9.377533260816992011e-02,2.388613191005334535e+00
1.000363968594319530e+00,5.647536675425161024e-01,9.401993478322832887e-02,2.388936434574953083e+00
1.000162808422015770e+00,5.652708959505217123e-01,9.383027002373206527e-02,2.389484333810187877e+00
1.000058212143990488e+00,5.657612826792117744e-01,9.392511569745537470e-02,2.389961433613278174e+00
1.000319896273650144e+00,5.658717502732298898e-01,9.446150916066592407e-02,2.389928825592416484e+00
1.000559945075473189e+00,5.658574440104999770e-01,9.480722204823505139e-02,2.389798586544863213e+00
1.000767943762038481e+00,5.657264553229687243e-01,9.488274178917839585e-02,2.389582870630881040e+00
1.000760367316891664e+00,5.658241777715699028e-01,9.463811405384491005e-02,2.389671381967437114e+00
1.000827024706907764e+00,5.660923792379334296e-01,9.496383852948381277e-02,2.389871359880959112e+00
1.000373968271738967e+00,5.665563217824460818e-01,9.416082604266365341e-02,2.390496186494480035e+00
1.000480027063854083e+00,5.665777299277710011e-01,9.427377916821728931e-02,2.390462661575031067e+00
1.000328750146795675e+00,5.669235931042969634e-01,9.416458932331991938e-02,2.390836890863687003e+00
1.000540230926849405e+00,5.668054038240618597e-01,9.435372979865010168e-02,2.390630517928652221e+00
1.000908405499891574e+00,5.664152257348644692e-01,9.460428037727795780e-02,2.390111434342597985e+00
1.000784448231338164e+00,5.669003723549617124e-01,9.494883465644328446e-02,2.390592913685385401e+00
1.000320479064436885e+00,5.673517885110893610e-01,9.431933034237957592e-02,2.391212155514515381e+00
1.000062482944191089e+00,5.676481912158205523e-01,9.404993089570866382e-02,2.391595911685720832e+00
1.000071873958719992e+00,5.677611659743050376e-01,9.423135232250075266e-02,2.391689194237041072e+00
1.000170129449030387e+00,5.677783859442497860e-01,9.451007262938451725e-02,2.391655781681278903e+00
1.000295782433191505e+00,5.676728488233747649e-01,9.470184191769831505e-02,2.391502535810912100e+00
1.000390465448803612e+00,5.674247211498749666e-01,9.457597946696913449e-02,2.391240962038734708e+00
1.000474301487818352e+00,5.673698758395492314e-01,9.472743314620979405e-02,2.391152222877181543e+00
1.000183090308950140e+00,5.675441937084970689e-01,9.417669069836116791e-02,2.391446463357347785e+00
1.000041414459277966e+00,5.674816308186232394e-01,9.368959163143852908e-02,2.391461917595601339e+00
1.000239610891262787e+00,5.674461381445704555e-01,9.423655940178796153e-02,2.391333687888450577e+00
1.000269804551745523e+00,5.673687541127279133e-01,9.423097684265696605e-02,2.391251772331309589e+00
1.000396370538352064e+00,5.672737615029335156e-01,9.444611205449449098e-02,2.391107222041053415e+00
1.000560690639182182e+00,5.670446095250423202e-01,9.452932825800049177e-02,2.390827847070269296e+00
1.000554913399978263e+00,5.670624868826293907e-01,9.453892355892307142e-02,2.390846182311732626e+00
1.000517055188987259e+00,5.671894552978820059e-01,9.466020519724814564e-02,2.390974840190356332e+00
1.000422284257595607e+00,5.672877810103605922e-01,9.455534550254512949e-02,2.391106637130922863e+00
1.000515618932996231e+00,5.672190727639547791e-01,9.471472162522645566e-02,2.391001217106210497e+00
1.000554219943831313e+00,5.669149710831372646e-01,9.432940694166977447e-02,2.390718641351080365e+00
1.000576876580016039e+00,5.669708227531978784e-01,9.447984133830621134e-02,2.390755931416931102e+00
1.000559366262926853e+00,5.671064461996470074e-01,9.465399604675325818e-02,2.390882099863707921e+00
1.000584733719324548e+00,5.668414486332176150e-01,9.429741530836256713e-02,2.390639911024939668e+00
1.000554291929062201e+00,5.670187470665857266e-01,9.450147167173125751e-02,2.390808571213359102e+00
1.000490635810703965e+00,5.672459790266992652e-01,9.469852106584339402e-02,2.391036814561308343e+00
1.000718213667481260e+00,5.668698642934349996e-01,9.474521710663032226e-02,2.390598991574503174e+00
1.000823503881589360e+00,5.666095697187615299e-01,9.461188001678201565e-02,2.390321623513307792e+00
1.000780515880967947e+00,5.666371817515151177e-01,9.454307126891098312e-02,2.390366667857075633e+00
1.000742282848209541e+00,5.667489295530880877e-01,9.463162424720968080e-02,2.390482327511092464e+00
1.000793109695262251e+00,5.665238439064197440e-01,9.442467318435472656e-02,2.390262210234812557e+00
1.000837432910641756e+00,5.665264202138127203e-01,9.455209107254769485e-02,2.390242688155272077e+00
1.000585689113564714e+00,5.667387044668212859e-01,9.417749096607108683e-02,2.390550358985669366e+00
1.000685738487100185e+00,5.666240435529545927e-01,9.428207646625533234e-02,2.390401807656584943e+00
1.000825812412073246e+00,5.663940820916447683e-01,9.430856270062465407e-02,2.390133631900966282e+00
1.000839851251451584e+00,5.665292696434309772e-01,9.457334713010348559e-02,2.390243971939645107e+00
1.000810894820620245e+00,5.665220994681198219e-01,9.449154789396109477e-02,2.390251967572202485e+00
1.000831355074638829e+00,5.664076213207642763e-01,9.436754610722583592e-02,2.390142653079094792e+00
1.000892163544596425e+00,5.663808952658239138e-01,9.449874696665090668e-02,2.390089633866556706e+00
1.000851704153348676e+00,5.666013662723853317e-01,9.474411498367690809e-02,2.390300667974852189e+00
1.000687795898260735e+00,5.665647845117827153e-01,9.421673124598936577e-02,2.390349411907072952e+00
1.000813666645460343e+00,5.664451193486041980e-01,9.437837379280995809e-02,2.390183852855358726e+00
1.000686960283443838e+00,5.665683765497533386e-01,9.421717573470321516e-02,2.390352937020199686e+00
1.000676963378745121e+00,5.666331385987941616e-01,9.429502900852390623e-02,2.390414002627202716e+00
1.000754792081672839e+00,5.667066479174214244e-01,9.463905793571199265e-02,2.390439527051641200e+00
1.000614144821639018e+00,5.667011527589697062e-01,9.422485302892263936e-02,2.390503824099634134e+00
1.000680107978916933e+00,5.667225200119265782e-01,9.444843677004179094e-02,2.390489959134204145e+00
1.000584337525907364e+00,5.667044258793316747e-01,9.413802585721932348e-02,2.390521300272783201e+00
1.000741292873692956e+00,5.667720162765974568e-01,9.469942680860395090e-02,2.390502829497376691e+00
1.000657299906900333e+00,5.666636577089736448e-01,9.427778176829805512e-02,2.390450120938302003e+00
1.001319844414276128e+00,5.654399565399886862e-01,9.357171943486200516e-02,2.389063693095150764e+00
1.003361638559550073e+00,5.606101808975294531e-01,8.925194273079367635e-02,2.383869727743722855e+00
1.005599654192196324e+00,5.555530922235939473e-01,8.483105731040778419e-02,2.378377459107995140e+00
1.006896528296939985e+00,5.550262571748747487e-01,8.555202392759257701e-02,2.377292804033649176e+00
1.006594745144135494e+00,5.580621674103373175e-01,8.754376222525762918e-02,2.380084980570776221e+00
1.006532502120441208e+00,5.612241527476429237e-01,8.912458665557192183e-02,2.382864796849307965e+00
1.008092794552521321e+00,5.633108537812268057e-01,9.367856656283507499e-02,2.383919299399641201e+00
1.010100027911094323e+00,5.636441118761534863e-01,9.531533914075838998e-02,2.383237521467775899e+00
1.010832512945362360e+00,5.653234110635791954e-01,9.507038443461672539e-02,2.384335293564396885e+00
1.012648764883258279e+00,5.667370405447479387e-01,9.559928966342073897e-02,2.384678190465250314e+00
1.014630194110348604e+00,5.666598211222142467e-01,9.238351544475187360e-02,2.383657576772563846e+00
1.016427136051325286e+00,5.664212941538682156e-01,9.063130729854398937e-02,2.382589617911034185e+00
1.017454318746337405e+00,5.754019749651325677e-01,1.025850254794595795e-01,2.389790116192452629e+00
1.015740042679785793e+00,5.858557307876069986e-01,1.127843469212672922e-01,2.399507389066908303e+00
1.015017181970119919e+00,5.935906600141158673e-01,1.231031330901379561e-01,2.406389163732552294e+00
1.014728755165775986e+00,5.989333303315166335e-01,1.321735135329153987e-01,2.411015938536679837e+00
1.011140859979690720e+00,6.108302112316178478e-01,1.448441238801921049e-01,2.422723495937538107e+00
1.007977373928338416e+00,6.206667569025623443e-01,1.562465054630588768e-01,2.432457552726262406e+00
1.005969097685658786e+00,6.290341993418325783e-01,1.696912943872417590e-01,2.440356250222181611e+00
1.003700431598377962e+00,6.360841166994875007e-01,1.804654926212870547e-01,2.447280595751583743e+00
9.978796731323197333e-01,6.484477673704376333e-01,1.925013395426148910e-01,2.460336857574204839e+00
9.931526641147045975e-01,6.583995854193418484e-01,2.024386530566195386e-01,2.470838966020576954e+00
9.877178440345615318e-01,6.699959693082297996e-01,2.161424895386690193e-01,2.483002312187286620e+00
9.829255778838635882e-01,6.789680426414186343e-01,2.260566082824673750e-01,2.492705170172341500e+00
9.783436293784643079e-01,6.867790594601820287e-01,2.336990234580217374e-01,2.501362845550292757e+00
9.719723238718468439e-01,6.997311173838670628e-01,2.520175927045409381e-01,2.515008672510030241e+00
9.678602911894877980e-01,7.068435136125424956e-01,2.615264241164759196e-01,2.522824807638663902e+00
9.611908045047361515e-01,7.187593241676961675e-01,2.775442535795260568e-01,2.535768149596056009e+00
9.545695650052076209e-01,7.287703169999089070e-01,2.875026493268664218e-01,2.547201653710335911e+00
9.475498564019451120e-01,7.387312736154888482e-01,2.966372764537547058e-01,2.558815680257694680e+00
9.424906014968560397e-01,7.464066613530822014e-01,3.072173490420616604e-01,2.567550186295091130e+00
9.380002655388739452e-01,7.529292211166294102e-01,3.171458069262942936e-01,2.575077581537708493e+00
9.329445395454398771e-01,7.601420932068261305e-01,3.273233524028220653e-01,2.583447367579041476e+00
9.275000014659100511e-01,7.676336276056833219e-01,3.377652888258173558e-01,2.592248535296221679e+00
9.224070139374612731e-01,7.742874198445217626e-01,3.458604715989827549e-01,2.600215780346505579e+00
9.170684049122199699e-01,7.810544232644782703e-01,3.527720939615421325e-01,2.608411505878769798e+00
9.120266754470629511e-01,7.872506209562463164e-01,3.584763486077404693e-01,2.616007424921990232e+00
9.077039771858602668e-01,7.926573568779440304e-01,3.654807193458631809e-01,2.622585223173895752e+00
9.035175651576414779e-01,7.978276462733945307e-01,3.726317416713042507e-01,2.628905496674057929e+00
8.998057140538415766e-01,8.023641222869333234e-01,3.794864720824421833e-01,2.634472985930237154e+00
8.955547893819213456e-01,8.073822225030509170e-01,3.857939812647788735e-01,2.640721133954820665e+00
8.914947847204930387e-01,8.120282995745511379e-01,3.900171124710787307e-01,2.646583689431972974e+00
8.870177239903118682e-01,8.170765595441688012e-01,3.943095927080838003e-01,2.652994553285153767e+00
8.827591957477826101e-01,8.217863813180660282e-01,3.979107846922396718e-01,2.659027249267066573e+00
8.793519935930625975e-01,8.255413439165248946e-01,4.015425830242534966e-01,2.663844073160609227e+00
8.756066610468660194e-01,8.296472366275049470e-01,4.056203632309694496e-01,2.669123146631636079e+00
8.721197782438334656e-01,8.334413780457803345e-01,4.096465293554109044e-01,2.674017591851743259e+00
8.686426917958869343e-01,8.371713487433971590e-01,4.128371637699522201e-01,2.678860877660680817e+00
8.641165061328575092e-01,8.419266733124708413e-01,4.153674399848670262e-01,2.685096366877461893e+00
8.591429596748629827e-01,8.470250373875426453e-01,4.161977504995740262e-01,2.691861362650426859e+00
8.547004831237811073e-01,8.515552539372577279e-01,4.185288183709691134e-01,2.697887677093619541e+00
8.511363787659077529e-01,8.551470776612898339e-01,4.202152686757791855e-01,2.702693523113358420e+00
8.472670435182478865e-01,8.590103923948744225e-01,4.221382275230656234e-01,2.707886568624393586e+00
8.437298950560494504e-01,8.625108660905841385e-01,4.234691158232140595e-01,2.712612838054077713e+00
8.386147129056094052e-01,8.675077837238892586e-01,4.246527738025572263e-01,2.719404149337125265e+00
8.344351352424341783e-01,8.715282707432440157e-01,4.247248087644841519e-01,2.724911967976031413e+00
8.298296099370395806e-01,8.758964700096181222e-01,4.241929042442318942e-01,2.730940433458523220e+00
8.258753343470677244e-01,8.796134241776011331e-01,4.243117189727222960e-01,2.736094607994433936e+00
8.215052654938390653e-01,8.836631767944773674e-01,4.241114878157140056e-01,2.741753174612779453e+00
8.172018802673464144e-01,8.876072916335189245e-01,4.242345173005968029e-01,2.747297281117283330e+00
8.129613008703676647e-01,8.914401104255069708e-01,4.234850455646883005e-01,2.752726204765739926e+00
8.087892098819956521e-01,8.951739301524154202e-01,4.224754240338141065e-01,2.758044050876790276e+00
8.038909328940390120e-01,8.995211726424501286e-01,4.208207665185916824e-01,2.764264702811563890e+00
7.991374272755711328e-01,9.036809730871876445e-01,4.185585760249791454e-01,2.770264627857446982e+00
7.946294876615355163e-01,9.075907779614488247e-01,4.165398809053053042e-01,2.775932939681340805e+00
7.909716919522624679e-01,9.107198831656700966e-01,4.143923027921678770e-01,2.780505473185533649e+00
7.866695798109655247e-01,9.143698285752261956e-01,4.121330418240261584e-01,2.785864988839549916e+00
7.824635616249343562e-01,9.178952932021545719e-01,4.095816872917386053e-01,2.791078654484022259e+00
7.774915419640680003e-01,9.219773853961925614e-01,4.058008866103520740e-01,2.797190000743179361e+00
7.725119095179854289e-01,9.259954485348160791e-01,4.018868003923114496e-01,2.803268785280114361e+00
7.677522911812619810e-01,9.297541805757020272e-01,3.976717534772039042e-01,2.809030484841358088e+00
7.639808973147910187e-01,9.326906999802724307e-01,3.943203318169529736e-01,2.813571639223987564e+00
7.593096250255502166e-01,9.362546386081718186e-01,3.897201719124785413e-01,2.819153699306717886e+00
7.543445639047867690e-01,9.399921281520189353e-01,3.849605893844232907e-01,2.825058488068358020e+00
7.493375063896862143e-01,9.436825056311898274e-01,3.798887763936045769e-01,2.830968580195071471e+00
7.443606503721869050e-01,9.472405842237366924e-01,3.743395722917355894e-01,2.836780531131261718e+00
7.400765813624688993e-01,9.502114225253592839e-01,3.691365060387748476e-01,2.841731850974773987e+00
7.354194006082812596e-01,9.533515365982866419e-01,3.632385049570984181e-01,2.847065079775633833e+00
7.305264716970845118e-01,9.565816464954742804e-01,3.570711420142553272e-01,2.852631849515631313e+00
7.260749379712841955e-01,9.594240384241625730e-01,3.511139880691811488e-01,2.857644320969161100e+00
7.208507054160390171e-01,9.627088167278977648e-01,3.443422261349649016e-01,2.863502185076055362e+00
7.156917316931336037e-01,9.657591592638418154e-01,3.366668817182442153e-01,2.869181915298897323e+00
7.109913494763222541e-01,9.685313963752327782e-01,3.303740729824210520e-01,2.874357955825436406e+00
7.057200915067778357e-01,9.714426464353836943e-01,3.223814629963052125e-01,2.880057369692421432e+00
7.006345370409778894e-01,9.741056827698361120e-01,3.142726694802611687e-01,2.885481474097852939e+00
6.960911363275926744e-01,9.763625541566438581e-01,3.067657499966059964e-01,2.890265694673784136e+00
6.927926457712837438e-01,9.780124116542384671e-01,3.017609276278443997e-01,2.893749318076500820e+00
6.851827584268747051e-01,9.814826564000448395e-01,2.890236264110278563e-01,2.901614508541634052e+00
6.814769167648195847e-01,9.830641881885747724e-01,2.826886243005708454e-01,2.905392757796862568e+00
6.744245184056126829e-01,9.859487367528045887e-01,2.707937237487060833e-01,2.912529267936229793e+00
6.688547869548389091e-01,9.879808189682601771e-01,2.608198956406495017e-01,2.918046538278269431e+00
6.654207570365077151e-01,9.891137869065064203e-01,2.543986724481371864e-01,2.921390543329200895e+00
6.582666468047158048e-01,9.913386309180298728e-01,2.412295677626338231e-01,2.928302514252114186e+00
6.522026729683391144e-01,9.931690043402908730e-01,2.306609407752600316e-01,2.934151079177814481e+00
6.459821670116262515e-01,9.948141587522880691e-01,2.194900255083152008e-01,2.940046751128973401e+00
6.405273677968996715e-01,9.960779655992285653e-01,2.095147739474151616e-01,2.945139576502798562e+00
6.345800053389689666e-01,9.971454107072996731e-01,1.979640077595770931e-01,2.950549222692156359e+00
6.293507765509736007e-01,9.979222461660723908e-01,1.877247263387008258e-01,2.955239259842586286e+00
6.223006596202378393e-01,9.987744574182286783e-01,1.739776161190290105e-01,2.961488837116396766e+00
6.165394788056030029e-01,9.994147375460502580e-01,1.631852266987224298e-01,2.966590845548890520e+00
6.097364636615165701e-01,1.000032209981171150e+00,1.506430290972911590e-01,2.972572703797986104e+00
6.031443918483313515e-01,1.000363873850036223e+00,1.382427320400201332e-01,2.978263485617736794e+00
5.973971418941332878e-01,1.000308743421119972e+00,1.268377527851580755e-01,2.983076247114097246e+00
5.905443456653634016e-01,1.000019400753284771e+00,1.132071910898828360e-01,2.988735041004519033e+00
5.836194307685453886e-01,9.995446669356532476e-01,9.959259445392899812e-02,2.994399453564624114e+00
5.763707849502207603e-01,9.989019727030702400e-01,8.564605466969660297e-02,3.000297338904276412e+00
5.699100287201034343e-01,9.982211991146738850e-01,7.349265511925692773e-02,3.005536964280838053e+00
5.625716640352580455e-01,9.968681690956263663e-01,5.876789661162902523e-02,3.011245291739379493e+00
5.549880667031337200e-01,9.952804855410264384e-01,4.380111728854671482e-02,3.017101975271622827e+00
5.483749335237574352e-01,9.938653774629110371e-01,3.123492420367628142e-02,3.022237061068143049e+00
5.405952133294580353e-01,9.918908531432272246e-01,1.634816300454416949e-02,3.028179226761158915e+00
5.326802649042967630e-01,9.896404741412633266e-01,1.329412595367632233e-03,3.034167182987377753e+00
5.257052560110401229e-01,9.868073349045244358e-01,-1.313518464372197270e-02,3.039085597878840694e+00
