X,Y,Z,x_park
7.388822944049465713e-01,-9.222147356195239398e-01,1.953543252307460010e-01,7.740370614724426668e-01
7.420506000055541174e-01,-9.179045245453886226e-01,1.895027813630755231e-01,7.790540059771456916e-01
7.415700018369499880e-01,-9.163048235762895066e-01,1.853882826720733568e-01,7.796683363963914370e-01
7.387851849286150019e-01,-9.183186104884943912e-01,1.887557476614180052e-01,7.763319318330164087e-01
7.409645288145565445e-01,-9.166065892503302281e-01,1.942723022017490142e-01,7.790261848844681758e-01
7.446564514401128321e-01,-9.136242911958546431e-01,1.981057681031748174e-01,7.836403636815512108e-01
7.437023995150466860e-01,-9.140186657456951247e-01,1.990615712804365001e-01,7.826788956905926797e-01
7.491811674427545364e-01,-9.077197173158347843e-01,1.934632872746278043e-01,7.906872473554406033e-01
7.472761039669921779e-01,-9.076310495591460858e-01,1.878908008702821486e-01,7.893101851857886597e-01
7.439454995066954179e-01,-9.103064872116783945e-01,1.882973950677953590e-01,7.851463616939580170e-01
7.463481381565409967e-01,-9.087157452686668302e-01,1.912487226747422997e-01,7.879402181040850994e-01
7.482587290936743019e-01,-9.073045726800084143e-01,1.930670489713366689e-01,7.902515376049080720e-01
7.458518122990250854e-01,-9.098790418892309662e-01,1.966509944473409655e-01,7.868475142123891874e-01
7.433713370545635968e-01,-9.117200042198767562e-01,1.971286255629712270e-01,7.838419616155216652e-01
7.464942239694214443e-01,-9.090533527565123340e-01,1.968884864064007478e-01,7.878414492510932288e-01
7.460542337517126477e-01,-9.088279993823824565e-01,1.944575236939293517e-01,7.876494415947037364e-01
7.465740768395938698e-01,-9.085806947422730984e-01,1.950284625494632385e-01,7.881938796416709803e-01
7.475128899847727215e-01,-9.080275947260214586e-01,1.962389838297884936e-01,7.892427154039262094e-01
7.458181829880669023e-01,-9.096544045304802983e-01,1.976629781519179674e-01,7.869609076820052174e-01
7.451188800615531349e-01,-9.100170784051329065e-01,1.977058126325267340e-01,7.862099981535021209e-01
7.458356590764826377e-01,-9.093789892254311447e-01,1.982185927600391695e-01,7.871442130913590685e-01
7.457758870931125994e-01,-9.089163976290214331e-01,1.966025112801501329e-01,7.873850865875844374e-01
7.448605376593584459e-01,-9.092836162892673491e-01,1.951488627352044036e-01,7.864681308611066735e-01
7.442307214759913414e-01,-9.097884788529030375e-01,1.950040422041407484e-01,7.856812420527843344e-01
7.439828088885082069e-01,-9.101383179053098571e-01,1.957046939087079551e-01,7.852782607338887333e-01
7.439573887038682942e-01,-9.100484760502086656e-01,1.960084922496424520e-01,7.853145058743823403e-01
7.443965698197460013e-01,-9.097647644186048765e-01,1.971672257602693490e-01,7.858210180231033348e-01
7.454626846849438104e-01,-9.085685691759722848e-01,1.966197509753739581e-01,7.873641275232676762e-01
7.457014293414813144e-01,-9.083111077289461877e-01,1.967589042272675504e-01,7.877033365824227529e-01
7.459924489074603038e-01,-9.077223992168207412e-01,1.954621618018174689e-01,7.882870383360686128e-01
7.450093495553058442e-01,-9.084425364396080393e-01,1.951532043699291674e-01,7.871002691871030743e-01
7.441491220492568726e-01,-9.093887913582179294e-01,1.963236056765331194e-01,7.858664422617870349e-01
7.445638962053611198e-01,-9.090390912481254304e-01,1.967164071508130108e-01,7.863954566290325410e-01
7.459316784632903374e-01,-9.078370392450204607e-01,1.967975482675128340e-01,7.881702629365460178e-01
7.459656708934899738e-01,-9.076422296833198677e-01,1.963924219302189411e-01,7.883165077131082388e-01
7.454058307890467638e-01,-9.078159629946546127e-01,1.953564216707865953e-01,7.877869579823520985e-01
7.455882875970220036e-01,-9.079030427193337527e-01,1.962196186205262816e-01,7.878706009458306125e-01
7.454752716540387070e-01,-9.080625993209570090e-01,1.965295823095640770e-01,7.876866475737808182e-01
7.450162737254046874e-01,-9.085489180113730523e-01,1.968992986155668756e-01,7.870396988635395275e-01
7.451261627194294412e-01,-9.084311622060443625e-01,1.965870904909184369e-01,7.871953968913997235e-01
7.451147537634779106e-01,-9.083502910571066291e-01,1.959787173116838699e-01,7.872368169961446727e-01
7.452877327188531797e-01,-9.081362908703451975e-01,1.955253783510106369e-01,7.874996528724210743e-01
7.455654677071309466e-01,-9.081040182595861987e-01,1.960122962625570064e-01,7.877290061722186376e-01
7.457762814476177615e-01,-9.082547754162861864e-01,1.968405019938184175e-01,7.877946013951653281e-01
7.458591559761752476e-01,-9.083540220227801498e-01,1.970502026163520881e-01,7.877956429121302229e-01
7.458432997822391775e-01,-9.085210598542259319e-01,1.971611042928507751e-01,7.876803592251816477e-01
7.461559203333323342e-01,-9.084116173566887387e-01,1.973426494166628520e-01,7.879835834281070372e-01
7.463752772874082675e-01,-9.083302929063427067e-01,1.972492103054873380e-01,7.881991164651790394e-01
7.464913477178194423e-01,-9.083833491795993975e-01,1.973903617705319302e-01,7.882536903303826170e-01
7.464445542612785367e-01,-9.086597891793600779e-01,1.978905356941706717e-01,7.880474306512592619e-01
7.465497819385799039e-01,-9.086524814670103867e-01,1.978388540805424423e-01,7.881311804655101172e-01
7.467790336339749091e-01,-9.085078923971926512e-01,1.976752518961510940e-01,7.883932141446492459e-01
7.468653486540354214e-01,-9.085310461806410665e-01,1.976734464580829909e-01,7.884438568552150084e-01
7.468030519711934545e-01,-9.086547259965720436e-01,1.976339501519477626e-01,7.883204508787053921e-01
7.469038676929499188e-01,-9.087172157629206382e-01,1.979939257585318080e-01,7.883576727388961203e-01
7.470040411716059037e-01,-9.085312048704637933e-01,1.974844958938378192e-01,7.885481384675183669e-01
7.471270582341414945e-01,-9.084861475714707257e-01,1.976056950567578463e-01,7.886685886951195767e-01
7.470850702005756849e-01,-9.085067540372908645e-01,1.974572627766439104e-01,7.886242430394370118e-01
7.470736327419280620e-01,-9.085202192514542086e-01,1.973790528868974714e-01,7.886073046017783028e-01
7.470254951196863002e-01,-9.086099439716204262e-01,1.974800238528932050e-01,7.885155658490681230e-01
7.469018360113905963e-01,-9.085905700251745154e-01,1.969864865780508456e-01,7.884344908370910510e-01
7.469316274507517006e-01,-9.086047383552686707e-01,1.971478565074588074e-01,7.884481462845650546e-01
7.469514962731810259e-01,-9.085993702591759202e-01,1.972172990703288109e-01,7.884664203339396549e-01
7.468555815522394115e-01,-9.086202983786731968e-01,1.969881495272722272e-01,7.883812862633970964e-01
7.458941926413281687e-01,-9.093929796317187231e-01,1.962317048872608272e-01,7.871796639339194712e-01
7.421301703401673722e-01,-9.123425458284372125e-01,1.927633941083594094e-01,7.825213638279530093e-01
7.387975545956401158e-01,-9.150790377467279413e-01,1.900781878257153390e-01,7.783198808845582795e-01
7.393165891672717205e-01,-9.156757952063497852e-01,1.911889345307722365e-01,7.783480913768040521e-01
7.408397419415040375e-01,-9.149185116701309406e-01,1.907086819569522029e-01,7.799647031890081239e-01
7.441806335801965933e-01,-9.136235573034416912e-01,1.928260770018549730e-01,7.832821403723447817e-01
7.442683123004143475e-01,-9.147851418796422163e-01,1.925264511782912025e-01,7.826353766362175168e-01
7.450701082079065340e-01,-9.163578062373268773e-01,1.965482778814250930e-01,7.822758279792232372e-01
7.450805588567481763e-01,-9.186320336595010794e-01,1.987364012044896544e-01,7.808937057459558462e-01
7.477160953069041938e-01,-9.188598907265130844e-01,1.989601890663670603e-01,7.827348497738365607e-01
7.484892430917671202e-01,-9.205887806943241491e-01,1.991431413756800661e-01,7.822601090512518729e-01
7.489873624927920748e-01,-9.225004983830870087e-01,1.984684849623198633e-01,7.814698023560173734e-01
7.512653641779727387e-01,-9.234986248423915356e-01,2.003398234870159000e-01,7.825665128062351261e-01
7.575029640795689634e-01,-9.208165931056910836e-01,2.037120389998603731e-01,7.888434028911798235e-01
7.655059339496314008e-01,-9.170221047399572667e-01,2.114128058393167919e-01,7.970848194077487792e-01
7.744631062546960543e-01,-9.137206445033030366e-01,2.272609669457007764e-01,8.056874554814071887e-01
7.817870067586399907e-01,-9.094343839787426553e-01,2.361505328528736569e-01,8.136740415956317252e-01
7.917804763724188843e-01,-9.024693672922985410e-01,2.454176362444265569e-01,8.252411774818089185e-01
8.008670898234020452e-01,-8.964041034218210857e-01,2.570568358602333126e-01,8.355660131583505512e-01
8.082521262374411375e-01,-8.913884985882268852e-01,2.684136251640347748e-01,8.439932217151011606e-01
8.170941654767072126e-01,-8.848478626792214419e-01,2.806847693964280577e-01,8.544055903365028737e-01
8.262241466942635837e-01,-8.773189735387266763e-01,2.908831380224093932e-01,8.656405463343598283e-01
8.363888050417123132e-01,-8.682508878913002270e-01,3.001254312799792601e-01,8.785837402690436226e-01
8.453005041888813631e-01,-8.603961778235535984e-01,3.103119877712897656e-01,8.898587384647349552e-01
8.529337837898025576e-01,-8.534177895592360841e-01,3.195872584826574547e-01,8.996749616252838200e-01
8.610377958812813759e-01,-8.458730724448426663e-01,3.302010991808987939e-01,9.101804002450344377e-01
8.694340595741807398e-01,-8.379045502304077742e-01,3.424893896049723829e-01,9.211592766446795588e-01
8.754114825955813251e-01,-8.317455789802052912e-01,3.505099565824444374e-01,9.293040007489333787e-01
8.840035894383133641e-01,-8.230941658207128198e-01,3.635373118439288453e-01,9.408690490423832209e-01
8.910721827292442665e-01,-8.156060199433484703e-01,3.723653919998776707e-01,9.506372886005242107e-01
8.979732210474214993e-01,-8.080448269583476728e-01,3.813285101570916824e-01,9.603481671254467944e-01
9.040089400070555614e-01,-8.011586462321336199e-01,3.897458087553131167e-01,9.690343520334102623e-01
9.091718912723953938e-01,-7.951315109303918049e-01,3.963952148007384713e-01,9.765627390217920256e-01
9.161778424644774210e-01,-7.870282308424469964e-01,4.066048123328270258e-01,9.867257841149050801e-01
9.208904766841560230e-01,-7.813473558120092033e-01,4.147087586905844891e-01,9.937283144449134964e-01
9.265498316078583096e-01,-7.745032092367741816e-01,4.225548851517644255e-01,1.002154838198557218e+00
9.311227750595876262e-01,-7.687772967648617284e-01,4.280307142972961110e-01,1.009107410690873730e+00
9.354413609541238905e-01,-7.633363712470846441e-01,4.327043272730984880e-01,1.015699169373512900e+00
9.399415956237597847e-01,-7.576283051289429693e-01,4.384888476283134162e-01,1.022597568106397015e+00
9.427878992730556185e-01,-7.539008985863684398e-01,4.426580754287974262e-01,1.027048020413439788e+00
9.479574247590375480e-01,-7.471633859787426557e-01,4.495777336140995284e-01,1.035108845509350894e+00
9.520369099322438800e-01,-7.417636822305717637e-01,4.538458251961372536e-01,1.041533111298469816e+00
9.553994147168395346e-01,-7.372547698177073228e-01,4.574102384305462898e-01,1.046872885437235778e+00
9.591632981415428860e-01,-7.321918251055063998e-01,4.605345452681296470e-01,1.052862955891997965e+00
9.619927726614169172e-01,-7.283160332164572148e-01,4.633341239072809592e-01,1.057419311083814595e+00
9.660116626728348921e-01,-7.228241698745209165e-01,4.662883138853652909e-01,1.063882031343260648e+00
9.697058881769800021e-01,-7.177165134229406274e-01,4.691296856471380838e-01,1.069868745554558798e+00
9.733236130439034683e-01,-7.126904389511626858e-01,4.717479887081458267e-01,1.075750692017266807e+00
9.764331284198140004e-01,-7.083911982325381551e-01,4.728990792765683793e-01,1.080790781375267517e+00
9.801422397575061396e-01,-7.031981759695258294e-01,4.743166441734803507e-01,1.086852794724526561e+00
9.832767377246026674e-01,-6.987420399799868509e-01,4.756243913619824237e-01,1.092028159535469278e+00
9.874052630938882080e-01,-6.928658200905188913e-01,4.760483300003630069e-01,1.098850461214445628e+00
9.897131222972144204e-01,-6.895238962625291901e-01,4.766377080149299950e-01,1.102708665777213382e+00
9.941360880943198586e-01,-6.831009090744405432e-01,4.772490810397952421e-01,1.110117357425586260e+00
9.975317843934864426e-01,-6.781363070772356005e-01,4.773799961019423166e-01,1.115831532562512107e+00
1.000579481598205644e+00,-6.736471477605536773e-01,4.771764116833936420e-01,1.120986249999250006e+00
1.004088180917344086e+00,-6.684514231583341681e-01,4.762814741537518826e-01,1.126942212302653790e+00
1.007608920672008024e+00,-6.631738701769950284e-01,4.752865072458599682e-01,1.132968984600385198e+00
1.010987340153575831e+00,-6.580746810955901971e-01,4.740757075824899580e-01,1.138779610518676932e+00
1.012998567746924872e+00,-6.550422829708496542e-01,4.729639191714088975e-01,1.142235984266408710e+00
1.017153335389498370e+00,-6.486881659274534861e-01,4.706310852256028743e-01,1.149447215244037368e+00
1.020429124236348795e+00,-6.436009880244619730e-01,4.690018747923406228e-01,1.155194270593799644e+00
1.023291345066132729e+00,-6.391387487177664362e-01,4.666447838311854612e-01,1.160229277335466325e+00
1.026689674469829727e+00,-6.337738981005338612e-01,4.638654373435580069e-01,1.166260653123165403e+00
1.029905542596005308e+00,-6.286517798112941646e-01,4.605665007237965125e-01,1.172004254374200416e+00
1.032637172898226208e+00,-6.242397307556902808e-01,4.576581098340066212e-01,1.176932181212531070e+00
1.035797558554722997e+00,-6.190797417296998173e-01,4.539822453633793886e-01,1.182678197533611142e+00
1.039008750052129448e+00,-6.137504336803951688e-01,4.502190041725060432e-01,1.188586557161248614e+00
1.041787128660761175e+00,-6.090709516649935873e-01,4.466091714175400851e-01,1.193754283247688175e+00
1.044813366949249422e+00,-6.038964525011929485e-01,4.418134568990396138e-01,1.199446418942224035e+00
1.047896857002296400e+00,-5.985226882949091776e-01,4.368909147232026280e-01,1.205329523861995433e+00
1.050888748010426532e+00,-5.932044819541164582e-01,4.316666981452347285e-01,1.211123812676710099e+00
1.053479930514308771e+00,-5.885026758752679443e-01,4.269422813306859021e-01,1.216221623195383295e+00
1.056395286700094749e+00,-5.831056664418322599e-01,4.213757586864602667e-01,1.222046444131223986e+00
1.059243249665035913e+00,-5.776886944248365019e-01,4.152685630892881119e-01,1.227857802383753194e+00
1.061630852107275924e+00,-5.730319236655367909e-01,4.098901819076167796e-01,1.232826963881370030e+00
1.064368784764940568e+00,-5.675129493736146280e-01,4.029075964839292645e-01,1.238676335335481715e+00
1.067011984449708129e+00,-5.620348554335292679e-01,3.960514438128035497e-01,1.244451145220220267e+00
1.069527220542425106e+00,-5.566070584037734470e-01,3.887040859336547416e-01,1.250129466379252152e+00
1.071625172037858009e+00,-5.519090611511781042e-01,3.821422398168139445e-01,1.255011975527107193e+00
1.073963568074267849e+00,-5.464625024809706133e-01,3.743524124537897513e-01,1.260634869044898299e+00
1.076249161048847602e+00,-5.409146350533556857e-01,3.663250625761557688e-01,1.266324916142425261e+00
1.078484273702841723e+00,-5.352321529074415274e-01,3.579859586376127334e-01,1.272112607191828504e+00
1.080309717585705043e+00,-5.302924872004888268e-01,3.502789028664201609e-01,1.277098540089717238e+00
1.082234555824032940e+00,-5.246903785197469805e-01,3.410256283370415309e-01,1.282698074487945483e+00
1.084029902624086938e+00,-5.191347415914573382e-01,3.318011385533702340e-01,1.288210965354609217e+00
1.085552142643331219e+00,-5.140996582728163400e-01,3.233444187378919921e-01,1.293170676799289209e+00
1.087200391596018001e+00,-5.082198339994831171e-01,3.133630239003236673e-01,1.298918314209307701e+00
1.088556245925835553e+00,-5.030113400423280590e-01,3.045168659589399529e-01,1.303975936300352245e+00
1.089849040572095085e+00,-4.971644929031901472e-01,2.937659630208989681e-01,1.309572011258240742e+00
1.090936915776984151e+00,-4.913268325539139614e-01,2.825631711168326010e-01,1.315091178708326591e+00
1.091962782455959458e+00,-4.853570474043820138e-01,2.715424838609561964e-01,1.320714944930191370e+00
1.092853830976795448e+00,-4.792203487218282820e-01,2.601439195460578668e-01,1.326447512592433320e+00
1.093508166819098237e+00,-4.737414470386102638e-01,2.499020665380879969e-01,1.331525041466883552e+00
1.094025740685695025e+00,-4.675127718776282970e-01,2.378329034491598604e-01,1.337228120575397305e+00
1.094336118857782703e+00,-4.613464390301028617e-01,2.257108640673509137e-01,1.342817059602988694e+00
1.094395599694386378e+00,-4.589882768238450206e-01,2.210067313836204805e-01,1.344937564680728670e+00
1.094404822283528755e+00,-4.494753522830668979e-01,2.021363985992881140e-01,1.353437930641039122e+00
1.094200986185703162e+00,-4.430469159069858054e-01,1.894763554399662431e-01,1.359135056680640163e+00
1.093777163783462347e+00,-4.373765066776612587e-01,1.779234270313077571e-01,1.364093163244058493e+00
1.092914593405640122e+00,-4.309092822963971336e-01,1.639865063049271154e-01,1.369638093747828744e+00
1.091961244729638958e+00,-4.243533450842755794e-01,1.503896134066693147e-01,1.375261785486559640e+00
1.090731574738411203e+00,-4.177647434061255161e-01,1.365079519960670229e-01,1.380849872119204180e+00
1.089468171809218067e+00,-4.117872544021579095e-01,1.240588820275392162e-01,1.385897344870824721e+00
1.088009473030529195e+00,-4.057958065182931673e-01,1.115277353391126852e-01,1.390919026763853150e+00
1.085638448834747471e+00,-3.980973815833472318e-01,9.469068341123547394e-02,1.397246064954554612e+00
1.083330537724311204e+00,-3.911372782028193495e-01,7.980857377967898181e-02,1.402956926678251115e+00
1.080979827819970485e+00,-3.849113361131437094e-01,6.629288891782726678e-02,1.408007776753128271e+00
1.078003329339181970e+00,-3.775788973959864347e-01,5.054983826689028736e-02,1.413936086725661845e+00
1.075181032156724115e+00,-3.711994060650272709e-01,3.685061616314566635e-02,1.419061843681365120e+00
1.071673701918190780e+00,-3.639404907601241357e-01,2.119625293809286604e-02,1.424850157932453287e+00
1.069285778264592590e+00,-3.594006521985814162e-01,1.129312519158395811e-02,1.428436872275760328e+00
1.063354848537407360e+00,-3.480054812460108837e-01,-1.210853876056945666e-02,1.437564313614227984e+00
1.060993918703361905e+00,-3.407538859877243809e-01,-2.163055795459493946e-02,1.443896211880611569e+00
1.058337832198243955e+00,-3.444252106804787106e-01,-2.074311125746020057e-02,1.439461040760779520e+00
1.060545847700222977e+00,-3.452172442750518488e-01,-9.419802115928285757e-03,1.439389272797123143e+00
1.065039833294100013e+00,-3.353527335615462679e-01,-1.484027044218058644e-03,1.450443416082315862e+00
1.064525506016505974e+00,-3.351802803389190566e-01,-1.857598528242999925e-03,1.450453704496325269e+00
1.061686651893992250e+00,-3.300338975978232003e-01,-1.196832711733895188e-02,1.454634392905190587e+00
1.063558890016272240e+00,-3.221739942086609410e-01,-1.169317469289685163e-02,1.462947069943058009e+00
1.061491281491879324e+00,-3.281180016589929638e-01,-1.075692196729388650e-02,1.456461533658851559e+00
1.062242221512847307e+00,-3.290965605569911023e-01,-6.911298199132609454e-03,1.455726675860679942e+00
1.062713607761212486e+00,-3.297923367573395992e-01,-4.857786128902370770e-03,1.455185894619475784e+00
1.061341216971979806e+00,-3.295832197005835185e-01,-8.028309553181595115e-03,1.454972415522942430e+00
1.060743143961117685e+00,-3.284486373944272009e-01,-9.228127473443301088e-03,1.455907547333822993e+00
1.061888875531838972e+00,-3.281403122063170086e-01,-5.724388401761190681e-03,1.456560618603575552e+00
1.063809266541948073e+00,-3.284274889097456018e-01,-2.086754726359010825e-04,1.456861778765151216e+00
1.064177601686540742e+00,-3.258220357990528893e-01,-1.171767674129058773e-03,1.459536931262065185e+00
1.063485684462534886e+00,-3.266903214544504275e-01,-2.388387769240905845e-03,1.458473132758372648e+00
1.061160913331728572e+00,-3.304731690855426951e-01,-5.232956191405478685e-03,1.454040999735018103e+00
1.060884088160537697e+00,-3.307870777596810807e-01,-5.371368275597164510e-03,1.453647063019921859e+00
1.063144762577827640e+00,-3.281574336822882243e-01,-1.548392541914821174e-03,1.456925649740181239e+00
1.063013631237302636e+00,-3.274663166300728068e-01,-2.063824451582388364e-03,1.457566131799161280e+00
1.062986329178939204e+00,-3.284526626290383833e-01,-1.255942551098569032e-03,1.456586971556900423e+00
1.062651348481286728e+00,-3.294969459219760921e-01,-1.343034268770807588e-03,1.455457464388800526e+00
1.061728424105111257e+00,-3.291366902695445074e-01,-3.873421391895517929e-03,1.455530410855958801e+00
1.062048935693375551e+00,-3.278387057323169929e-01,-3.903717234776709483e-03,1.456906423079525892e+00
1.062044135588889660e+00,-3.285568153172482297e-01,-3.239927523108622476e-03,1.456197685835502353e+00
1.061153408682220745e+00,-3.305312453392458272e-01,-3.974060382222501658e-03,1.453981529517008875e+00
1.060730554545266768e+00,-3.303931796116330588e-01,-5.287913854771668365e-03,1.453987786576199870e+00
1.060600451255041987e+00,-3.296135487097000549e-01,-6.394772606357214395e-03,1.454715868296309944e+00
1.060547896115185518e+00,-3.297361866062197833e-01,-6.468151381031274350e-03,1.454578941533107184e+00
1.060611990355153189e+00,-3.305833349069252636e-01,-5.646147942952484122e-03,1.453764148877675355e+00
1.061105537956601674e+00,-3.309511396112326809e-01,-4.217990872714835748e-03,1.453553549967298464e+00
1.061136646811280615e+00,-3.310503684587218776e-01,-4.232683105784770805e-03,1.453465444098756221e+00
1.061087477458625861e+00,-3.309925676376851977e-01,-4.638754845714458674e-03,1.453507232961256834e+00
1.060860651026826362e+00,-3.309681045734332860e-01,-5.483423983631816045e-03,1.453461663651995028e+00
1.061061505082755652e+00,-3.310366638877225709e-01,-5.182501784309137549e-03,1.453455860239247777e+00
1.061257055657728765e+00,-3.309903985452021247e-01,-4.986212578732558687e-03,1.453561420725182129e+00
1.061187043293572163e+00,-3.316002236444814955e-01,-4.932963052858015118e-03,1.452939898403154295e+00
1.061381590007354436e+00,-3.317119355454215546e-01,-4.596379986447650390e-03,1.452889814200862384e+00
1.061775616185724802e+00,-3.311577138509455009e-01,-4.256319848324675859e-03,1.453555928538196929e+00
1.061870163806491130e+00,-3.309255871901212176e-01,-4.475305064332010807e-03,1.453813239790654688e+00
1.061656882681840441e+00,-3.310994452317019276e-01,-5.138440723920584263e-03,1.453576818786741498e+00
1.061707337865566814e+00,-3.314674288741729091e-01,-5.053629387258104511e-03,1.453230365437642613e+00
1.061685311157672729e+00,-3.317259981075456055e-01,-5.164408256317462587e-03,1.452969324039167676e+00
1.061966634880987082e+00,-3.315854707027198200e-01,-4.814143873738331580e-03,1.453193899577034154e+00
1.062211799548991698e+00,-3.309239753370800674e-01,-4.905216851705342107e-03,1.453919518665090838e+00
1.062157831278660591e+00,-3.309382510375847297e-01,-5.237432461257317262e-03,1.453888945647170194e+00
1.062387734036763787e+00,-3.311671956552775797e-01,-4.698083416577791827e-03,1.453734284909433905e+00
1.062437062748334826e+00,-3.312956550137521883e-01,-4.711343018680681782e-03,1.453623122341385132e+00
1.062377139543130289e+00,-3.313337830716276411e-01,-5.026794343080356886e-03,1.453567272703300883e+00
1.062481578077513200e+00,-3.311752537643257721e-01,-5.055843838499350651e-03,1.453755119838634702e+00
1.062570482088357693e+00,-3.311796504434603161e-01,-5.004052559207224082e-03,1.453778036870430279e+00
1.062543529619878857e+00,-3.310725694979621547e-01,-5.268659751528771695e-03,1.453875039889957810e+00
1.062710295141347849e+00,-3.310097611246264337e-01,-5.018389422797524257e-03,1.453987847680088263e+00
1.062812829757879829e+00,-3.308681627999722763e-01,-4.969255073923296850e-03,1.454158412938993283e+00
1.062796674280996445e+00,-3.307860547748602831e-01,-5.178598982222532010e-03,1.454234178487384677e+00
1.062854655567312401e+00,-3.308416984239400671e-01,-5.095570372516150526e-03,1.454197223110665682e+00
1.062847535108289776e+00,-3.307916789999885143e-01,-5.215007847339248048e-03,1.454244210140179794e+00
1.062913757561426031e+00,-3.307763083048710362e-01,-5.137914799653982290e-03,1.454279575765744070e+00
1.063052724798619009e+00,-3.308158784390961005e-01,-4.825794887573196801e-03,1.454283188587386366e+00
1.062947623631141703e+00,-3.308330849133339080e-01,-5.113478491075469645e-03,1.454234130829450411e+00
1.062895239908090206e+00,-3.308412482402860455e-01,-5.267520356755144018e-03,1.454210082230573686e+00
1.063002628379921877e+00,-3.309263564565662619e-01,-4.972915474107594824e-03,1.454159290783306080e+00
1.062928366908777678e+00,-3.309586036431803047e-01,-5.142004021343855868e-03,1.454104876860169648e+00
1.062875546267887827e+00,-3.310310841575007101e-01,-5.211908767660790309e-03,1.454017477652042922e+00
