time,phase,pitch_pos,yaw_pos,Hip,Knee,pitch_vel,yaw_vel,Hip_vel,Knee_vel
5.475676298141479492e+00,FLIGHT,2.686144169085999955e-01,1.914084448353300161e+00,8.278223195624105912e-01,-1.822409061006654785e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.337783694803483248e-01,3.672264507414000310e-03
5.483368873596191406e+00,FLIGHT,2.629818312055999807e-01,1.919333538859500088e+00,8.275986452397628979e-01,-1.822273302208898826e+00,0.000000000000000000e+00,0.000000000000000000e+00,-8.070198117287456785e-02,6.801630460352633967e-02
5.491061449050903320e+00,FLIGHT,2.572893243780999817e-01,1.924570645140800451e+00,8.273110238420343654e-01,-1.822337155657222763e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.771287348384603513e-02,1.755036487171384579e-02
5.498754024505615234e+00,FLIGHT,2.523278552694999677e-01,1.929016792578700290e+00,8.271032660680891491e-01,-1.822489018257195337e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.943372677729685027e-01,-2.786901365628237717e-02
5.506446838378906250e+00,FLIGHT,2.460001845222999917e-01,1.934217946185300185e+00,8.269115184696034238e-01,-1.822417112907763093e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.807921703822842979e-02,6.927793685843097737e-02
5.514149904251098633e+00,FLIGHT,2.395526715260999917e-01,1.939431084016800533e+00,8.271672131431700992e-01,-1.822361124107033437e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.312580457457013516e-02,4.278333766345625289e-02
5.521842479705810547e+00,FLIGHT,2.336804013250999845e-01,1.944051002715750265e+00,8.274548345408986316e-01,-1.822361124107033437e+00,0.000000000000000000e+00,0.000000000000000000e+00,-8.574869744600724375e-02,3.521340954556516356e-02
5.529535055160522461e+00,FLIGHT,2.265857401842999996e-01,1.949282116884599958e+00,8.273908874658176815e-01,-1.822313187207412088e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.761976570539428022e-02,8.441772872581766729e-02
5.537227630615234375e+00,FLIGHT,2.212527601037999891e-01,1.953123060965050506e+00,8.272151500427914472e-01,-1.822441081357573767e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.004986099419246000e-02,-2.408406715235378651e-02
5.544920206069946289e+00,FLIGHT,2.121926860793999781e-01,1.959666447760450403e+00,8.270234024443058329e-01,-1.822401196359060727e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.770637338152305368e-02,-1.127461820453204492e-04
5.552612781524658203e+00,FLIGHT,2.053137409867999974e-01,1.964304342796750369e+00,8.270872558926296580e-01,-1.822417112907763093e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.004988147504557068e-02,-2.029912650009750921e-02
5.560305356979370117e+00,FLIGHT,1.977277266250999921e-01,1.969565417527850748e+00,8.273269403907367314e-01,-1.822377227909250053e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.294598964156021353e-02,-1.020592509488868135e-02
5.568003177642822266e+00,FLIGHT,1.893267849702000016e-01,1.974724626347300394e+00,8.275186879892224567e-01,-1.822433029456465459e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.536932150278114528e-02,-3.417725392838182052e-02
5.575695991516113281e+00,FLIGHT,1.809018748654999675e-01,1.979901811504100273e+00,8.273908874658176815e-01,-1.822409061006654785e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.808588098737629324e-02,2.764354579606956644e-02
5.583388805389404297e+00,FLIGHT,1.725488701101999811e-01,1.985204831022350014e+00,8.272310665914939243e-01,-1.822473101708492749e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.807900637802501653e-02,-2.913064298535085125e-02
5.591248035430908203e+00,FLIGHT,1.646992028006999953e-01,1.989962568307650059e+00,8.271351927922511171e-01,-1.822425164808871401e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.257333470128705992e-02,4.933852874776254761e-03
5.598940610885620117e+00,FLIGHT,1.589707432984999724e-01,1.993330135504550071e+00,8.269913820933868509e-01,-1.822441081357573767e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.160284801376394032e-01,-1.777582249150010466e-02
